country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Austria,AUT,2021-02-09,311221.0,215592.0,78852.0,13026.0,9995.0,3.46,2.39,0.88,1110.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-10,329881.0,219286.0,90983.0,18660.0,11025.0,3.66,2.43,1.01,1224.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-11,343069.0,224467.0,106450.0,13188.0,11570.0,3.81,2.49,1.18,1285.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Bahrain,BHR,2020-12-23,38965.0,38965.0,,,,2.29,2.29,,,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2020-12-24,50071.0,50071.0,,11106.0,11106.0,2.94,2.94,,6527.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2020-12-25,50543.0,50543.0,,472.0,5789.0,2.97,2.97,,3402.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2020-12-26,51556.0,51556.0,,1013.0,4197.0,3.03,3.03,,2467.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2020-12-27,53614.0,53614.0,,2058.0,3662.0,3.15,3.15,,2152.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2020-12-28,55014.0,55014.0,,1400.0,3210.0,3.23,3.23,,1886.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2020-12-29,56041.0,56041.0,,1027.0,2846.0,3.29,3.29,,1673.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2020-12-30,57317.0,57317.0,,1276.0,2622.0,3.37,3.37,,1541.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2020-12-31,58643.0,58643.0,,1326.0,1225.0,3.45,3.45,,720.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-01,59351.0,59351.0,,708.0,1258.0,3.49,3.49,,739.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-02,60097.0,60097.0,,746.0,1220.0,3.53,3.53,,717.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-03,60689.0,60689.0,,592.0,1011.0,3.57,3.57,,594.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-04,61612.0,61612.0,,923.0,943.0,3.62,3.62,,554.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-05,63893.0,63893.0,,2281.0,1122.0,3.75,3.75,,659.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-06,68472.0,68472.0,,4579.0,1594.0,4.02,4.02,,937.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-07,72239.0,72239.0,,3767.0,1942.0,4.25,4.25,,1141.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-08,78291.0,78291.0,,6052.0,2706.0,4.6,4.6,,1590.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-09,84157.0,84157.0,,5866.0,3437.0,4.95,4.95,,2020.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-10,89250.0,89250.0,,5093.0,4080.0,5.25,5.25,,2398.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-11,92598.0,92598.0,,3348.0,4427.0,5.44,5.44,,2602.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-12,97776.0,97776.0,,5178.0,4840.0,5.75,5.75,,2844.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-13,101363.0,101363.0,,3587.0,4699.0,5.96,5.96,,2762.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-14,109566.0,109566.0,,8203.0,5332.0,6.44,6.44,,3134.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-15,122819.0,122819.0,,13253.0,6361.0,7.22,7.22,,3738.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-16,137159.0,137159.0,,14340.0,7572.0,8.06,8.06,,4450.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-17,141563.0,141563.0,,4404.0,7473.0,8.32,8.32,,4392.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-18,142831.0,142831.0,,1268.0,7176.0,8.39,8.39,,4217.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-19,143596.0,143596.0,,765.0,6546.0,8.44,8.44,,3847.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-20,144130.0,144130.0,,534.0,6110.0,8.47,8.47,,3591.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-21,,,,,5457.0,,,,3207.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-22,,,,,4084.0,,,,2400.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-23,,,,,2555.0,,,,1502.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-24,,,,,2445.0,,,,1437.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-25,,,,,2784.0,,,,1636.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-26,165953.0,165953.0,,,3194.0,9.75,9.75,,1877.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-27,167731.0,167731.0,,1778.0,3372.0,9.86,9.86,,1982.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-28,169440.0,169440.0,,1709.0,3096.0,9.96,9.96,,1819.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-29,169810.0,169810.0,,370.0,2629.0,9.98,9.98,,1545.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-30,170433.0,170433.0,,623.0,2199.0,10.02,10.02,,1292.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-01-31,171568.0,171568.0,,1135.0,1841.0,10.08,10.08,,1082.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-01,172912.0,172912.0,,1344.0,1514.0,10.16,10.16,,890.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-02,174075.0,174075.0,,1163.0,1160.0,10.23,10.23,,682.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-03,175094.0,175094.0,,1019.0,1052.0,10.29,10.29,,618.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-04,177233.0,177233.0,,2139.0,1113.0,10.42,10.42,,654.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-05,179550.0,179550.0,,2317.0,1391.0,10.55,10.55,,817.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-06,182543.0,182543.0,,2993.0,1730.0,10.73,10.73,,1017.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-07,191406.0,191406.0,,8863.0,2834.0,11.25,11.25,,1666.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-08,201116.0,201116.0,,9710.0,4029.0,11.82,11.82,,2368.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-09,212940.0,212940.0,,11824.0,5552.0,12.51,12.51,,3263.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-10,219595.0,219595.0,,6655.0,6357.0,12.91,12.91,,3736.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bahrain,BHR,2021-02-11,224919.0,224919.0,,5324.0,6812.0,13.22,13.22,,4003.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359970657468116996
Bangladesh,BGD,2021-01-26,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-01-27,26.0,26.0,,26.0,26.0,0.0,0.0,,0.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-01-28,567.0,567.0,,541.0,284.0,0.0,0.0,,2.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-01-29,,,,,1209.0,,,,7.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-01-30,,,,,1671.0,,,,10.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-01-31,,,,,1949.0,,,,12.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-02-01,,,,,2134.0,,,,13.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-02-02,,,,,2266.0,,,,14.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-02-03,,,,,2700.0,,,,16.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-02-04,,,,,3059.0,,,,19.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-02-05,,,,,3059.0,,,,19.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-02-06,,,,,3059.0,,,,19.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-02-07,31160.0,31160.0,,,3059.0,0.02,0.02,,19.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-02-08,,,,,13205.0,,,,80.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-02-09,179318.0,179318.0,,,23351.0,0.11,0.11,,142.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Bangladesh,BGD,2021-02-10,337769.0,337769.0,,158451.0,45549.0,0.21,0.21,,277.0,Oxford/AstraZeneca,Directorate General of Health Services,https://www.dhakatribune.com/bangladesh/2021/02/10/number-of-vaccine-takers-on-the-rise
Belgium,BEL,2020-12-28,297.0,297.0,,,,0.0,0.0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2020-12-29,298.0,298.0,,1.0,1.0,0.0,0.0,,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2020-12-30,777.0,777.0,,479.0,240.0,0.01,0.01,,21.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2020-12-31,786.0,786.0,,9.0,163.0,0.01,0.01,,14.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-01,793.0,793.0,,7.0,124.0,0.01,0.01,,11.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-02,,,,,99.0,,,,9.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-03,,,,,83.0,,,,7.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-04,794.0,794.0,,,71.0,0.01,0.01,,6.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-05,2370.0,2370.0,,1576.0,296.0,0.02,0.02,,26.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-06,6236.0,6236.0,,3866.0,780.0,0.05,0.05,,67.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-07,14359.0,14359.0,,8123.0,1939.0,0.12,0.12,,167.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-08,23510.0,23510.0,,9151.0,3245.0,0.2,0.2,,280.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-09,26697.0,26697.0,,3187.0,3701.0,0.23,0.23,,319.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-10,27094.0,27094.0,,397.0,3757.0,0.23,0.23,,324.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-11,32544.0,32544.0,,5450.0,4536.0,0.28,0.28,,391.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-12,47972.0,47972.0,,15428.0,6515.0,0.41,0.41,,562.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-13,68584.0,68584.0,,20612.0,8907.0,0.59,0.59,,769.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-14,91156.0,91156.0,,22572.0,10971.0,0.79,0.79,,947.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-15,113914.0,113914.0,,22758.0,12915.0,0.98,0.98,,1114.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-16,118935.0,118935.0,,5021.0,13177.0,1.03,1.03,,1137.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-17,122142.0,122142.0,,3207.0,13578.0,1.05,1.05,,1172.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-18,132737.0,132628.0,109.0,10595.0,14313.0,1.15,1.14,0.0,1235.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-19,151371.0,151081.0,290.0,18634.0,14771.0,1.31,1.3,0.0,1275.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-20,171802.0,171090.0,712.0,20431.0,14745.0,1.48,1.48,0.01,1272.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-21,201346.0,200634.0,712.0,29544.0,15741.0,1.74,1.73,0.01,1358.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-22,230055.0,229312.0,743.0,28709.0,16592.0,1.99,1.98,0.01,1432.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-23,237913.0,237163.0,750.0,7858.0,16997.0,2.05,2.05,0.01,1467.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-24,239758.0,239008.0,750.0,1845.0,16802.0,2.07,2.06,0.01,1450.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-25,250569.0,249819.0,750.0,10811.0,16833.0,2.16,2.16,0.01,1452.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-26,262021.0,259896.0,2125.0,11452.0,15807.0,2.26,2.24,0.02,1364.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-27,277896.0,272670.0,5226.0,15875.0,15156.0,2.4,2.35,0.05,1308.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-28,299619.0,287361.0,12258.0,21723.0,14039.0,2.59,2.48,0.11,1211.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-29,318602.0,298437.0,20165.0,18983.0,12650.0,2.75,2.58,0.17,1091.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-30,323017.0,300075.0,22942.0,4415.0,12158.0,2.79,2.59,0.2,1049.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-01-31,323908.0,300638.0,23270.0,891.0,12021.0,2.79,2.59,0.2,1037.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-02-01,331015.0,304262.0,26753.0,7107.0,11492.0,2.86,2.63,0.23,992.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-02-02,352940.0,313663.0,39277.0,21925.0,12988.0,3.05,2.71,0.34,1121.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-02-03,380267.0,322719.0,57548.0,27327.0,14624.0,3.28,2.78,0.5,1262.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-02-04,410674.0,331263.0,79411.0,30407.0,15865.0,3.54,2.86,0.69,1369.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-02-05,438248.0,338343.0,99905.0,27574.0,17092.0,3.78,2.92,0.86,1475.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-02-06,444008.0,339403.0,104605.0,5760.0,17284.0,3.83,2.93,0.9,1491.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-02-07,446921.0,339704.0,107217.0,2913.0,17573.0,3.86,2.93,0.93,1516.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
Belgium,BEL,2021-02-08,455460.0,341721.0,113739.0,8539.0,17778.0,3.93,2.95,0.98,1534.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en
